,tweet,lon,lat
192,"['marrullero', 'venir', 'vacuna', 'influenza', 'andar', 'pedir']",-99.259495,19.3863707
193,"['companera', 'cansino', 'salir', 'negativo', 'companero', 'astrazeneca', 'positivo']",-99.1600234,19.152878
194,"['empiezo', 'sentir', 'cansancio', 'extrano', 'cuerpo']",-99.1843501,19.3998346
195,"['anoche', 'amiga', 'narraba', 'respectivo', 'fracaso', 'registrar', 'vacuna', 'rotarios', 'amiga']",-99.259495,19.3863707
196,"['nausea', 'mareos', 'sueno', 'sudoracion', 'cansancio']",-99.1843501,19.3998346
197,"['recomiendo', 'echar', 'ojo', 'tweets', 'acerca', 'vacuna']",-99.1843501,19.3998346
198,"['oigan', 'banda', 'mamen', 'covid', 'leve', 'omicron', 'vacuna', 'banaba', 'dano', 'subio', 'historia', 'pinche', 'arreglado', 'banda', 'indigente', 'ahorita', 'pedo']",-99.1843501,19.3998346
199,"['mundo', 'fiesta', 'vacuna', 'feliz', 'camita', 'serie', 'tragando', 'jamon']",-99.259495,19.3863707
200,"['dosis', 'madrina', 'coxis', 'dolor', 'osteoarticular', 'jijolavrga', 'astrazeneca']",-99.18481662964317,19.410990449356703
201,"['sputnik', 'vanessa', 'madrugada', 'fiebre', 'escalofrio', 'dolor brazo', 'agradecer', 'dios', 'manito', 'inventado', 'paracetamol']",-99.1843501,19.3998346
202,"['manana', 'vacuna', 'doblemente', 'feliz']",-99.180678,19.444937
203,"['envidia', 'tocar', 'vacuna', 'cumplir', 'coraje', 'esperar', 'vuelta']",-99.2058092,19.2970107
204,"['viernes', 'puebla', 'recien', 'vacuna', 'disponible', 'banda', 'ticket']",-99.259495,19.3863707
205,"['quisiero', 'echar', 'reaccion', 'vacuna', 'jomofis']",-99.259495,19.3863707
206,"['senoro', 'andar', 'metido', 'onda', 'energetica', 'vibras', 'ayudar', 'planeta', 'mandar', 'video', 'jhon', 'relation', 'cientifico', 'advertir', 'inyectando', 'quimico', 'matarno', 'lentamente', 'pedo', 'vacuna', 'hilo']",-99.180678,19.444937
207,"['supuestamente', 'vacuna', 'seguir', 'putear', 'viaje', 'playa', 'fiesta', 'clandestina', 'reina', 'figura', 'materna', 'egoista', 'cero', 'empaticamente']",-99.1843501,19.3998346
208,"['pato', 'contesto', 'modos', 'contesto', 'pedir', 'dato', 'nombre', 'direccion', 'telefono', 'ciudad', 'colonia', 'calle', 'numero', 'cor', 'predio', 'acta', 'nacimiento', 'cartilla', 'vacuna', 'dueno', 'foto', 'video', 'prueba', 'covid', 'analisis', 'sangre', 'folio', 'vendran']",-99.1843501,19.3998346
209,"['tocar', 'dosis', 'vacuna', 'covid', 'feliz', 'avanzar', 'pandemia', 'sentir', 'tranquilo']",-99.17499702584207,19.394702468266463
210,"['feliz', 'sobrino', 'vacuna', 'pese', 'malo', 'onda', 'calderonista', 'cabecitamamamenecita', 'blanco', 'cumplir', 'prometer']",-99.1843501,19.3998346
211,"['placer', 'informar', 'sentir', 'fisicamente', 'cansado', 'fatiga', 'habitual', 'esclerosis', 'multiple', 'cuerpo', 'reaccionando', 'semana', 'dedicando', 'par', 'proyecto', 'personal', 'cansancio', 'explicacion', 'comun']",-99.1919955,19.357102
212,"['feliz', 'viernes', 'vacunarte']",-99.1919955,19.357102
213,"['sentir', 'sueno', 'mialgia', 'artalgio', 'che', 'vacuna']",-99.118665,19.484399
214,"['registrar', 'tinder', 'presencial', 'vacuna', 'covid', 'registro', 'vacuna', 'vacuna', 'mama', 'tinder', 'vacuna', 'pareja', 'real', 'humor']",-99.128294,19.4043522
215,"['porno', 'espacial', 'aguantar', 'beatles', 'escuche', 'cansancio', 'igua']",-99.140238,19.2846922
216,"['esguince', 'informacion', 'hueso', 'fractura', 'dolor', 'salud', 'estilodevida', 'clima', 'vipassana', 'saludesvida', 'cuidar', 'salud', 'saludybienestar', 'viruscovid', 'vacuna', 'vacunacionanticovid']",-99.2058092,19.2970107
217,"['dosis', 'astrazeneca', 'reaccion', 'practicamente', 'nulo', 'excepcion', 'ligero', 'dolor cabeza', 'brazo', 'dosis', 'semana', 'reaccion']",-99.1919955,19.357102
218,"['turno', 'ecatepec', 'vacuna', 'vacuna', 'feliz', 'viernes']",-99.1919955,19.357102
219,"['levantar', 'mano', 'pandemia', 'votad', 'tocar', 'contagiado', 'fila', 'vacuna']",-99.259495,19.3863707
220,"['janssen', 'anotar', 'pedir', 'grito', 'titular', 'demostrar', 'juego', 'seguido', 'iniciando', 'anotar', 'equipo', 'liga', 'bravos', 'defensa', 'tocar']",-99.1843501,19.3998346
221,"['bandita', 'treintanera', 'ojo', 'registrar', 'vacuna']",-99.1843501,19.3998346
222,"['pego', 'dosis', 'fiebre', 'dolor cabeza', 'fuerte', 'efecto', 'tempura']",-99.1843501,19.3998346
223,"['vacuna', 'beber', 'sabado', 'domingo', 'mentalidaddetiburo']",-99.140238,19.2846922
224,"['persona', 'confirmar', 'reaccion', 'vacuna', 'hambre', 'voraz', 'esperar', 'dolor', 'insoportable', 'articulacion']",-99.1919955,19.357102
225,"['pasamo', 'fase', 'critica', 'esposo', 'oxigeno', 'asistir', 'concentrador', 'feliz', 'sobreviviente', 'covid', 'covid', 'vacuna', 'sobrevivimo', 'vacunarte', 'abraza', 'vida', 'covid', 'is', 'not', 'over', 'covidioto', 'stay', 'home']",-99.140238,19.2846922
226,"['deber', 'aceptar', 'miedo', 'vacuna', 'pensar', 'volver', 'sentir', 'covid', 'mini', 'espantaba', 'paso', 'covid', 'nave']",-99.140238,19.2846922
227,"['seguido', 'empezar', 'vacuna', 'banda', 'metro', 'subir', 'grupo', 'amigo', 'platican', 'plan', 'control', 'mundial', 'vacuna', 'fake', 'chip', 'implantado', 'neta', 'inevitable', 'reirme']",-99.1843501,19.3998346
228,"['pasar', 'llegar', 'empezar', 'sentir', 'cansancio', 'dolor cuerpo', 'acumular', 'resultado', 'malo', 'larguisimo']",-99.2058092,19.2970107
229,"['olovorgo', 'practica', 'traer', 'tacon', 'morir', 'cansancio']",-99.180678,19.444937
230,"['pobre', 'gente', 'picando', 'dosis', 'cuerpo', 'aguantar', 'experimento', 'triste']",-99.1843501,19.3998346
231,"['toque', 'vacuna', 'viejito', 'palacio', 'formar', 'ho', 'rayo', 'sol', 'rebusca', 'attolini']",-99.259495,19.3863707
232,"['sobrino', 'dosis', 'vacuna', 'intenso', 'sueno']",-99.2058092,19.2970107
233,"['feliz', 'feliz', 'correr', 'companero', 'llorar', 'cansancio', 'felicidad', 'maraton']",-99.2058092,19.2970107
234,"['minuto', 'postvacuna', 'covid', 'cuerpo', 'cortar', 'ligero', 'dolor cabeza', 'fatiga', 'vacuna', 'astrazeneca']",-99.140238,19.2846922
235,"['margarinfla', 'instalando', 'dosis', 'marido', 'enorme', 'derrota', 'amigo', 'derecha', 'sucumbe', 'colombia', 'derecha', 'ama', 'borracho', 'marido']",-99.1843501,19.3998346
236,"['tocar', 'vacuna', 'sabots', 'meredith', 'brooks', 'outs', 'nomas', 'meredith', 'vuelta', 'sol', 'cha', 'convoy']",-99.067766,19.3668621
237,"['manana', 'vacuna', 'amiga', 'desayuno', 'senoro']",-99.180678,19.444937
238,"['triple', 'dosis', 'vacuna', 'programo', 'enfermo', 'chu', 'tatami', 'convoy']",-99.1919955,19.357102
239,"['llegar', 'brian', 'preguntar', 'demandando', 'copia', 'algun', 'medico', 'responsabilidad', 'tube', 'amiga', 'murio', 'copia', 'andar', 'fiesta', 'ponia', 'cubrevoca', 'vacuna', 'irresponsabilidad']",-99.137171,19.375769
240,"['levantar', 'llegar', 'punto', 'vacuna', 'ficha', 'amigo', 'checo', 'informacion']",-99.140238,19.2846922
241,"['vacuna', 'pal', 'covid', 'pedir', 'inyecten', 'mezcla', 'paciencia', 'citalopram', 'cantar', 'vida']",-99.140238,19.2846922
242,"['mamado', 'gym', 'preguntar', 'covid', 'aumento', 'mame', 'volver', 'cerrar', 'gym', 'vato', 'importate', 'vacuna', 'exponer', 'exponer', 'gym']",-99.180678,19.444937
243,"['anticuerpo', 'covid', 'vacuna', 'autoestima', 'indie', 'organico', 'libre', 'pastoreo', 'preguntar', 'amiga']",-99.1919955,19.357102
244,"['vacuna', 'covid', 'feliz', 'listo', 'empezar', 'vacuna', 'anestesia', 'ch']",-99.1659774,19.2440433
245,"['adolorido', 'brazo', 'dolor cabeza', 'vacuna', 'alguien']",-99.2058092,19.2970107
246,"['rato', 'vacuna', 'empezar', 'doler', 'verte', 'feliz']",-99.128294,19.4043522
247,"['vacuna', 'toque', 'sentir', 'vacuna', 'chafa', 'protegido', 'ayudar', 'frenar', 'seguir', 'actividad', 'verano', 'hijo', 'hermoso', 'aire', 'libre', 'preguntano', 'equipo', 'instructor', 'vacuna']",-99.259495,19.3863707
248,"['acaso', 'vacuna', 'sputnik', 'sone', 'bicicleta', 'fijo', 'ojito', 'stop', 'motion', 'ojo', 'sueno', 'pandemia', 'sueno', 'guajiros', 'bienvenido', 'miercoles', 'levantar', 'tuit']",-99.1919955,19.357102
249,"['hola', 'adolfo', 'comentar', 'premio', 'llene', 'requisito', 'ingresara', 'pedir', 'comprobante', 'vacuna', 'zocalo', 'alarmista', 'saludo', 'bonito', 'domingo']",-99.259495,19.3863707
250,"['leve', 'garganta', 'irritado', 'garganta', 'irritado', 'insomnio', 'garganta', 'irritado', 'tos', 'noche', 'seco', 'flemo', 'mocos', 'mil', 'sensacion', 'alergia', 'mocos', 'jaja', 'estomago', 'sed', 'mil', 'febricular', 'dolor cabeza', 'minimo', 'cansancio']",-99.259495,19.3863707
251,"['cansancio', 'vayas', 'psicologo', 'dejes', 'pasar', 'amiga', 'platicar']",-99.140238,19.2846922
252,"['poquita', 'cerrado', 'pequeno', 'sentir', 'vacuna', 'reactive', 'danada', 'economia', 'ahorita', 'recesion', 'covid']",-99.1919955,19.357102
253,"['planeado', 'sintoma', 'presentar', 'astrazeneca', 'lijerondolor', 'garganta', 'sentimiento', 'fatiga', 'cuerpo', 'gripa', 'mediodia', 'dolor cuerpo', 'molesto', 'dormir']",-99.1843501,19.3998346
254,"['wa', 'echar', 'cigarro', 'vacuna', 'prudente']",-99.259495,19.3863707
255,"['militar', 'ayudar', 'vacuna', 'mexico', 'tambie']",-99.259495,19.3863707
256,"['reaccion', 'vacuna', 'refuerzo', 'minimo', 'ligero', 'dolor brazo', 'sueno', 'dolor cabeza']",-99.259495,19.3863707
257,"['emocion', 'regreso', 'gritar', 'pulmon', 'bailar', 'cansancio', 'gracias', 'regresar', 'volver', 'publico']",-99.137171,19.375769
258,"['cansado', 'amar', 'rutina', 'adrenalina', 'ejercicio', 'cansancio', 'risa', 'responsabilidad', 'gustar', 'cansancio', 'productividad', 'felicidad']",-99.180678,19.444937
259,"['propongo', 'tinder', 'fila', 'vacuna', 'fiesta', 'semaforo', 'verde', 'huevo', 'disponible', 'amarillo', 'convenceme', 'rojo', 'terminar', 'hilo', 'twitter']",-99.2058092,19.2970107
260,"['descanso', 'reparador', 'cansancio', 'objetivo', 'obtener', 'manana', 'motivo', 'exito', 'obviamente', 'linda', 'sonrisa', 'abrir', 'puerta']",-99.137171,19.375769
261,"['efecto', 'secundario', 'temporal', 'boca', 'seco', 'cansancio', 'hambre', 'inusual', 'ambito', 'sexual', 'causa', 'baja', 'libido', 'imposibilidad', 'culminar', 'acto', 'temporal', 'depender', 'organismo', 'duracion', 'dosis', 'mandar']",-99.180678,19.444937
262,"['pasen', 'chavos', 'xochimilco', 'batallando', 'monton', 'miedo', 'tocar', 'sabado', 'domingo', 'alcanzar', 'vacuna', 'buscar']",-99.1600234,19.152878
263,"['dolor cabeza', 'resfriado', 'dolor muscular', 'dolor', 'nuca', 'gripe', 'covid']",-99.1843501,19.3998346
264,"['banda', 'twitter', 'seguir', 'secuela', 'sputnik', 'twit']",-99.118665,19.484399
265,"['dosis', 'refuerzo', 'suficiente', 'cuerpo', 'metimo', 'suficiente', 'cuerpo', 'extrano', 'cuerpo', 'jajajaja']",-99.1843501,19.3998346
266,"['tipo', 'salir', 'homilia', 'mananero', 'dosis', 'barbiturico', 'pie', 'cheque', 'mirada', 'extraviada', 'fijo', 'infinito']",-99.1919955,19.357102
267,"['sentir', 'vacuna', 'deber', 'reservar', 'gym', 'efecto', 'secundarioshoy', 'doler', 'cancelemo', 'reservacion', 'morir']",-99.067766,19.3668621
268,"['cansancio', 'mejorar', 'fiebre', 'dolor', 'bajar', 'tosido', 'hambre']",-99.1843501,19.3998346
269,"['ay', 'sentir', 'ansiedad', 'vacuna']",-99.128294,19.4043522
270,"['habermela', 'aplicado', 'sintoma', 'aparente', 'empezar', 'escalofrio', 'dolor cabeza', 'cansancio', 'sentir', 'luz', 'tunel']",-99.1919955,19.357102
271,"['doler', 'garganta', 'fiebre', 'vacuna']",-99.180678,19.444937
272,"['gracias', 'suerte', 'tema', 'vacuna', 'ayudar', 'sintoma', 'leve']",-99.140238,19.2846922
273,"['vacuna', 'nomas', 'echar', 'paso', 'prohibido', 'jea', 'esperar', 'cabaretitos']",-99.1919955,19.357102
274,"['figura', 'caer', 'hospital', 'cansancio', 'agotamiento', 'quedar', 'batidora']",-99.1843501,19.3998346
275,"['cosa', 'morir', 'literal', 'morir', 'cansancio', 'fatiga']",-99.1843501,19.3998346
276,"['positivo', 'domingo', 'hija', 'vacuna', 'martes', 'relativamente', 'tranquilo', 'subir', 'temperatura', 'ronquera', 'dolor garganta', 'seguir', 'aislado', 'ten', 'fe']",-99.1600234,19.152878
277,"['dolor cabeza', 'estomago', 'moreton', 'brazo', 'vacuna', 'fiebre', 'tocar', 'astrazeneca']",-99.1919955,19.357102
278,"['pedir', 'susodicho', 'portar', 'cubrebocas', 'respuesta', 'literal', 'vacuna', 'protocolo', 'ejercicio']",-99.1919955,19.357102
279,"['vacuna', 'banda', 'gripe', 'fuck', 'my', 'life', 'jaja']",-99.1843501,19.3998346
280,"['teoria', 'punto', 'tuum', 'covid', 'real', 'cansancio']",-99.137171,19.375769
281,"['exactamente', 'ano', 'tercero', 'fiebre', 'provocado', 'covid', 'seguir', 'cuarto', 'dolor muscular', 'rm', 'cuerpo', 'insoportable']",-99.259495,19.3863707
282,"['sentir', 'feliz', 'amiga', 'doctora', 'nefrologia', 'arriesga', 'vida', 'area', 'covid', 'recibir', 'vacuna', 'alegria']",-99.140238,19.2846922
283,"['mexico', 'deber', 'toque', 'quedar', 'sabado', 'quedar', 'papis', 'domingo', 'tocar', 'vacuna', 'covid', 'dormir', 'vecino', 'fiesta', 'musica', 'vivo', 'invitado']",-99.259495,19.3863707
284,"['onda', 'cansancio', 'extremo']",-99.1919955,19.357102
285,"['tinto', 'militar', 'vacuna', 'levantar', 'cejo', 'musiquita', 'famoso', 'ayudar', 'ubicar', 'recuerdo', 'ojo', 'azul']",-99.128294,19.4043522
286,"['efecto', 'secundario', 'dosis', 'sputnik', 'sueno', 'infinito', 'cuerpo', 'cortar', 'dolor brazo', 'sueno', 'fine', 'fine']",-99.1843501,19.3998346
287,"['sensacion', 'cansancio', 'sentir', 'cansancio', 'presion', 'estabilizo', 'dolor brazo', 'minimo', 'duden', 'vacuna', 'sputnik', 'vacuna', 'vacunada', 'vacuna', 'vacuna', 'salvan', 'vida', 'feliz', 'domingo']",-99.2058092,19.2970107
288,"['regalen', 'cumplir', 'perrito', 'pestana', 'spo', 'diseno', 'cejo', 'gym', 'pastel', 'leche', 'cheesecake', 'flor', 'vacuna', 'covid']",-99.1843501,19.3998346
289,"['sal', 'positivo', 'covid', 'vacuna']",-99.180678,19.444937
290,"['man', 'banda', 'compatible', 'vacuna', 'llevame', 'diosito']",-99.259495,19.3863707
291,"['colosal', 'saluden', 'axel', 'renta', 'torre', 'vacuna', 'enfermo', 'covid', 'invite', 'quince', 'ano', 'hija', 'pospusieron', 'indefinidamente']",-99.128294,19.4043522
292,"['ecatepec', 'centro', 'cultural', 'regresando', 'mundo', 'version', 'registro', 'codigo', 'chingo', 'madre', 'ecatepec', 'vacuna']",-99.118665,19.484399
293,"['vivid', 'tia', 'muchacha', 'vacuna', 'puro', 'circo', 'salir', 'caldero', 'rato', 'nacho', 'inocente']",-99.1843501,19.3998346
294,"['astrazeneca', 'viento', 'juarez', 'coman', 'agua', 'beso', 'sufrir', 'ahorita']",-99.1919955,19.357102
295,"['bonito', 'paseo', 'moto', 'ciudad', 'guia', 'increible', 'amigo', 'comida', 'riquisima', 'arte', 'urbano', 'noticia', 'vacuna']",-99.259495,19.3863707
296,"['viernes', 'dosis', 'mandar', 'exelente', 'semana']",-99.180678,19.444937
297,"['placer', 'deber', 'cumplir', 'muerto', 'cansancio', 'camita']",-99.2058092,19.2970107
298,"['cuidar', 'enorme', 'gusto', 'vacuna']",-99.1919955,19.357102
299,"['tocar', 'vacuna', 'cumpleanos', 'cancela', 'festejaron']",-99.180678,19.444937
300,"['vacuna', 'funcionar', 'caer', 'terreno', 'fe', 'sugestion', 'eleccion', 'administrar', 'cantar']",-99.1843501,19.3998346
301,"['vacuna', 'parando', 'pito', 'garganta', 'seco', 'mach']",-99.180678,19.444937
302,"['papas', 'necios', 'sintomatologia', 'leve', 'dolor cabeza', 'cansancio', 'gripa', 'perdida', 'gusto', 'olfato', 'saque', 'onda', 'reganar', 'andar', 'buscar', 'internet', 'prueba', 'ganar']",-99.0693801,19.198192
303,"['cansancio', 'pedos', 'cubrir', 'perfectamente', 'pedro', 'aquino', 'hazme', 're', 'chingado', 'favor', 'jugador', 'equipo', 'brillo', 'gio', 'brillo', 'rato', 'seleccion']",-99.2058092,19.2970107
304,"['caso', 'cuerpo', 'provoque', 'cansancio', 'extremo']",-99.0693801,19.198192
305,"['atrasado', 'compadre', 'amigo', 'feliz', 'cumpleanos']",-99.128294,19.4043522
306,"['puntualizar', 'semana', 'durar', 'efecto', 'colateral', 'vacuna', 'cansino', 'viernes', 'andar', 'saladas', 'sueno', 'cansancio']",-99.2058092,19.2970107
307,"['hermano', 'raul', 'maria', 'salir', 'hora', 'palacio', 'deporte', 'recibir', 'vacuna', 'covid', 'listo', 'regresar', 'calle', 're']",-99.1919955,19.357102
308,"['comentar', 'minuto', 'reposo', 'vacuna', 'animador', 'felicitando', 'joven', 'vacuna', 'fiesta', 'empezar', 'salir', 'irresponsable']",-99.1600234,19.152878
309,"['circular', 'vacuna', 'covid', 'vacuna']",-99.180678,19.444937
310,"['bendito', 'cor', 'boomer', 'vacuna', 'registro', 'solito']",-99.1919955,19.357102
311,"['guey', 'vacuna', 'extranjero', 'hiciste', 'pudiste', 'hubera', 'guey', 'vacuna', 'extranjero', 'feliz']",-99.180678,19.444937
312,"['vengo', 'manejando', 'nivel', 'cansancio', 'extremo', 'escaso', 'suenopero', 'rarisimo', 'viernes', 'wish', 'luck']",-99.2058092,19.2970107
313,"['malo', 'rato', 'vacuna', 'reivindicar']",-99.1843501,19.3998346
314,"['esperar', 'hospital', 'vacuna', 'ayudara', 'leve', 'ignoracia']",-99.259495,19.3863707
315,"['ano', 'vacuna', 'astrazeneca', 'dosis', 'martes', 'empezar', 'ardor', 'garganta', 'temperatura', 'oxigenacion', 'positivo', 'covid', 'cuidado', 'precaucion']",-99.140238,19.2846922
316,"['vacuna', 'quito', 'sueno']",-99.1919955,19.357102
317,"['vacuna', 'covid', 'sentir', 'rehabilitar']",-99.128294,19.4043522
318,"['ano', 'vacuna', 'astrazeneca', 'dosis', 'martes', 'empezar', 'ardor', 'garganta', 'temperatura', 'oxigenacion', 'positivo', 'covid', 'cuidado', 'precaucion']",-99.140238,19.2846922
319,"['reporto', 'dolor', 'intenso', 'sitio', 'vacuna', 'escala']",-99.1843501,19.3998346
320,"['clic', 'dosis', 'rezagados', 'ojala', 'regalen', 'quince', 'esperar', 'responder', 'folio', 'pobre', 'extremo', 'mafia', 'cuello', 'blanco', 'guinda']",-99.1919955,19.357102
321,"['amigo', 'sintoma', 'covid', 'fiebre', 'dolor cabeza', 'garganta', 'irritado', 'tos', 'seco', 'confianza', 'vacuna']",-99.180678,19.444937
322,"['hola', 'felicito', 'programa', 'vacuna', 'subir', 'plataforma', 'heart', 'radio']",-99.128294,19.4043522
323,"['regresando', 'portland', 'vacuna', 'ano', 'fiesta', 'descontrol', 'jaja']",-99.259495,19.3863707
324,"['ponganle', 'minuto', 'arrancamo', 'dolor', 'vacuna', 'covid']",-98.989059,19.372499
325,"['llegar', 'hospital', 'dolor', 'abdominal', 'hinchazon', 'placa', 'torax', 'hisopado', 'covid', 'preguntar', 'vacuna', 'cagan', 'irresponsable', 'irresponsable', 'efecto', 'secundario']",-99.1843501,19.3998346
326,"['sueno', 'cargamo', 'cansancio', 'perseguir', 'tlateyork']",-99.14823711,19.45534337
327,"['dosis', 'covid', 'paracetamol', 'aguantar', 'noche', 'septiembre', 'vacuna', 'tocar', 'paracetamol', 'cocacola', 'andar', 'relajado', 'punto', 'reconoci', 'drogado']",-99.1600234,19.152878
328,"['sone', 'vacuna']",-99.1843501,19.3998346
329,"['opinion', 'vivi', 'vacuna', 'proceso', 'indicacion', 'efecto', 'secundario', 'fiebre', 'dolor brazo', 'cansancio', 'dolor cabeza', 'comezon', 'zona', 'piquete', 'pedir', 'alcohol']",-99.1919955,19.357102
330,"['hijo', 'obrador', 'transporte', 'publico', 'pasar', 'gustar', 'abrazo', 'balazoscomo', 'enfermo', 'covid', 'estampita', 'vacuna', 'mediocridad', 'extremo']",-99.1919955,19.357102
331,"['absoluto', 'silencio', 'sesion', 'informativo', 'posterior', 'vacuna', 'valiente', 'levantar', 'mano', 'alzar', 'voz', 'preguntar', 'volver', 'fumar', 'mota', 'risa', 'aplauso', 'confirmar', 'heroe']",-99.1843501,19.3998346
332,"['semana', 'full', 'emocion', 'negativo', 'enojo', 'coraje', 'impotencia', 'cansancio', 'propuse', 'vibrar', 'alto', 'depositan', 'quincena', 'chingadamadre']",-99.1919955,19.357102
333,"['recibiste', 'vacuna', 'vivo', 'pandemia', 'epicar', 'siglo', 'xxi', 'arder', 'coraje', 'mexico', 'pie', 'persona', 'pensamo', 'ofrecimo', 'gente', 'ignorante', 'odio']",-99.137171,19.375769
334,"['vacuna', 'confesar', 'sentir', 'frio', 'cuerpo', 'cortar', 'vacuna', 'astrazeneca']",-99.140238,19.2846922
335,"['mes', 'tocar', 'reir', 'comprar', 'vacuna']",-99.1843501,19.3998346
336,"['jueves', 'lavar', 'dolor brazo', 'vacuna', 'esperar', 'salir', 'cancion', 'elton', 'britney', 'hold', 'closer']",-99.259495,19.3863707
337,"['fila', 'vacuna', 'benito', 'juarez', 'siglo', 'xxi', 'larguisima', 'xd', 'vuelta', 'hospital', 'haha', 'fila', 'minuto', 'haha']",-99.1843501,19.3998346
338,"['viernes', 'cumpleanos', 'mama', 'tocar', 'vacuna', 'regalito', 'universo']",-99.259495,19.3863707
339,"['represion', 'caravana', 'migrante', 'obligada', 'retroceder', 'cansancio', 'deshidratacion', 'golpe', 'hambre', 'lagrima', 'ojo', 'abordar', 'bus', 'camion', 'mil', 'persona', 'volver', 'luchar', 'violencia', 'abrir', 'malo', 'nota', 'omo']",-99.1843501,19.3998346
340,"['pinche', 'vacuna', 'hambre']",-99.140238,19.2846922
341,"['despertando', 'posibilidad', 'volver', 'dormir', 'rato', 'seguir', 'arrastrar', 'cansancio', 'semana']",-99.1843501,19.3998346
342,"['sali', 'sentir', 'perfecto', 'cansado', 'ejercicio', 'cansancio', 'seguir', 'limpiar', 'seguir', 'feos']",-99.1843501,19.3998346
343,"['sputnik', 'clima', 'horrible', 'vivir', 'domingo', 'octubre', 'perpetuo']",-99.1919955,19.357102
344,"['vuelo', 'demorado', 'muerto', 'cansancio', 'feliz', 'adios']",-99.128294,19.4043522
345,"['vacuna', 'mentira', 'vivir', 'salir', 'doler', 'bola', 'analfabeta', 'seguir', 'defender', 'par', 'genocida']",-99.1919955,19.357102
346,"['termine', 'lavar', 'banar', 'salir', 'vuelta', 'centro', 'dormir', 'desperte', 'mediodia', 'levantar', 'salir', 'vuelta', 'cansancio']",-99.067766,19.3668621
347,"['serio', 'desacuerdo', 'vacuna', 'vacuna', 'persona', 'dilema', 'real', 'culturismo', 'andar', 'desatar']",-99.2058092,19.2970107
348,"['efectivamente', 'referir', 'par', 'vacuna']",-99.180678,19.444937
349,"['dear', 'sputnik', 'chingaste', 'periodo', 'diste', 'fiebre', 'dolor cabeza', 'horribles', 'faltar', 'crecer', 'bubis']",-99.1919955,19.357102
350,"['eclectico', 'corto', 'vivir', 'latino', 'michi', 'bodega', 'mega', 'vacuna', 'covid', 'eclectico', 'corto']",-98.989059,19.372499
351,"['dosis', 'astrazeneca', 'honestamente', 'pensar', 'pasar', 'jeje', 'dolor cabeza']",-99.1508609792346,19.446844052015468
352,"['cansancio', 'par', 'viaje', 'cerrar', 'jornada', 'clase', 'noche', 'impartir', 'sesion', 'modulo', 'direccion', 'financiero', 'inmobiliaria', 'guatemala']",-99.22368162068132,19.312153507498667
353,"['ano', 'enferme', 'faringitis', 'agudo', 'fiebre', 'tos', 'dolor cuerpo', 'vacuna', 'dolor cuerpo']",-99.1919955,19.357102
354,"['cansancio', 'reflejado', 'rostro', 'intenso', 'programa', 'reunion', 'satisfecho', 'peludo', 'falo', 'ruso', 'putin']",-99.140238,19.2846922
355,"['esperar', 'par', 'mes', 'super', 'pesado', 'intensidad', 'sabado', 'domingo', 'super', 'cama', 'muerto', 'cansancio', 'satisfaccion', 'agradecido']",-99.259495,19.3863707
356,"['encabronan', 'comentar', 'suceder', 'encabronan', 'comentar', 'suceder', 'chairs', 'reir', 'ridiculo', 'dosis', 'vacuna', 'llegar', 'debiendo']",-99.1843501,19.3998346
357,"['ponganse', 'doctor', 'faci', 'personalmente', 'vacuna', 'jejeje', 'feliz', 'fiesta']",-99.180678,19.444937
358,"['estornudo', 'lagrimeo', 'constante', 'tos', 'cansancio']",-99.1919955,19.357102
359,"['paracetamol', 'miligramo', 'analgesico', 'recomendar', 'dosis', 'fiebre', 'dolor cabeza', 'tylenol', 'tableto', 'toma', 'botellita', 'electrolito', 'adivinaron', 'monton']",-99.1843501,19.3998346
360,"['moderna', 'rarita', 'andar', 'hospital']",-99.180678,19.444937
361,"['hahaha', 'sone', 'balcon', 'depa', 'bajar', 'vacuna', 'foto', 'quitaba', 'real', 'real']",-99.1919955,19.357102
362,"['empezar', 'cafe', 'feliz', 'viernes', 'publicar', 'red', 'social', 'canal', 'television', 'proyecto', 'personal', 'semana', 'contare', 'necesitar', 'dosis']",-99.140238,19.2846922
363,"['morir', 'cansancio', 'hambre', 'camino', 'quedar', 'disperso', 'mexico', 'morir', 'covid', 'mil', 'migrante', 'ingresar', 'guatemala', 'buscar', 'llegar', 'eeuu']",-99.1919955,19.357102
364,"['hija', 'acabar', 'salir', 'covid', 'recomendar', 'vacuna', 'tocar', 'viernes']",-99.259495,19.3863707
365,"['hdtpm', 'cinicohasta', 'cansancio', 'pedir', 'recuento', 'votosalgundia', 'calle', 'recordare', 'hip']",-99.140238,19.2846922
366,"['vacuna', 'palacio', 'deporte', 'escuchar', 'cantar', 'llamar', 'jacobo', 'angel', 'ano', 'chamba', 'pandemia', 'cantar', 'afuera', 'sede', 'vacuna', 'sacar', 'dinero']",-99.100256,19.403485
367,"['increible', 'cansancio', 'mental', 'edad']",-99.1843501,19.3998346
368,"['manana', 'vacuna', 'ph', 'hueva', 'levantar']",-99.118665,19.484399
369,"['banda', 'vacuna', 'razon', 'spider', 'man', 'way', 'home', 'trailera', 'atascar', 'cine']",-99.140238,19.2846922
370,"['marcelo', 'construir', 'cerrar', 'falla', 'exiliar', 'paris', 'lujo', 'funcionar', 'rato', 'regresar', 'grande', 'sentir', 'ungido', 'heroe', 'vacuna']",-99.1919955,19.357102
371,"['reaccion', 'vacuna', 'perder', 'voz', 'cantar', 'pasar']",-99.2058092,19.2970107
