,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,lat,lon
1267,5.0,0.4493,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['vida', 'aceptar', 'irme', 'tizayuca', 'hablar', 'buscar', 'nuevamente', 'manana', 'tocar', 'vacuna']",19.2846922,-99.140238
1280,5.0,0.7,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['imaganen', 'vivir', 'noruego', 'perder', 'vacuna', 'burro']",19.0763934,-99.7825792
1281,5.0,0.6994,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['muestra', 'amor', 'dosis', 'perfecto', 'estimular', 'cerebro', 'obtener', 'felicidad', 'inmejorable', 'sonando', 'imposible']",19.4548468,-99.1236114
1300,5.0,0.4877,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['felicidad', 'gusto', 'esperar', 'dosis']",19.444937,-99.180678
1315,5.0,0.55,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['entrar', 'grito', 'certificar', 'vacuna']",19.498594,-99.2481811
1323,5.0,0.6999,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['manana', 'vacuna', 'abuelita']",19.2970107,-99.2058092
1328,5.0,0.8499,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['mundo', 'reactivo', 'vida', 'social', 'seguir', 'encerrado', 'acorde', 'vacuna', 'abuelo']",19.456367,-99.221136
1345,5.0,0.3458,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['uber', 'venir', 'escuchar', 'vaquero', 'rocanrolero', 'charlie', 'montano', 'creer', 'extranar', 'vivir', 'latino', 'vacuna']",19.232228,-99.324375
1347,5.0,0.82,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['genial', 'chico', 'esperar', 'pegue', 'dosis', 'suceder', 'paracetamol', 'ganar']",19.456367,-99.221136
1351,5.0,0.7,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['apricasion', 'vacuna', '#', 'abuelito', 'abuelita', 'elvira']",19.2156239,-99.6470277
1352,5.0,0.6999,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['lleve', 'vacuna', 'dinosaurio', 'regresamo', 'decepcionado', 'cancion', 'terminar', 'bye']",19.3863707,-99.259495
1362,5.0,0.5499,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['tambo', 'lacerando', 'vodka', 'tequila', 'preparar', 'gotero', 'probar', 'dosis', 'correcto', 'amanita', 'impredecible']",19.456367,-99.221136
1363,5.0,0.5782,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['enamore', 'mujer', 'mujer', 'moderna', 'creer', 'matrimonio', 'andar', 'soltera', 'jueves', 'musical', 'banda', 'recogimos', 'banda', 'sebastian', 'mujer', 'moderna', 'via']",19.3863707,-99.259495
1380,5.0,0.5499,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['razon', 'juez', 'nombre', 'completo', 'alias', 'comprobante', 'domicilio', 'acta', 'nacimiento', 'ine', 'cartilla', 'vacuna', 'testigo', 'jehova', 'testigo', 'normal', 'ine', 'boleto', 'ano', 'primaria', 'secundario', 'original', 'copia', 'ratero']",19.3998346,-99.1843501
1393,5.0,0.55,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['satisfaccion', 'abuelita', 'pusieran', 'vacuna']",19.375099,-98.940638
1397,5.0,0.7,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['dona', 'beta', 'sientese', 'esperar', 'dosis']",19.2846922,-99.140238
1401,5.0,0.4843,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['favor', 'registre', 'mama', 'vacuna', 'bajar', 'comprobante', 'deber']",19.198192,-99.0693801
1402,5.0,0.55,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['articulo', 'cumplo', 'falta', 'ortografia', 'corrigieran']",19.3998346,-99.1843501
1406,5.0,0.7148,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['situacion', 'curioso', 'dosis', 'andar', 'peleando', 'regreso', 'orden', 'perder']",19.3998346,-99.1843501
1423,5.0,0.55,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['leer', 'declaracion', 'motivo', 'enojo', 'brigadistas', 'vacuna']",19.357102,-99.1919955
1430,5.0,0.3549,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['bici', 'respectivo', 'servicio', 'completo', 'hermoso', 'chance', 'sentir', 'cria', 'recien', 'nacido', 'vacuna', 'saludable']",19.3998346,-99.1843501
1433,5.0,0.4029,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['privilegiado', 'privilegiado', 'antivacuna', 'chutar', 'tramitologia', 'vacuna', 'llegar', 'vivir', 'estadisticamente', 'hablar']",19.3998346,-99.1843501
1434,5.0,0.3677,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['siganlo', 'fallo', 'vacuna', 'jajaja', 'felicidad']",19.3998346,-99.1843501
1450,5.0,0.8714,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['creer', 'clarin', 'vacuna', 'vacuna', 'ano', 'confiar', 'turno', 'vacunando', 'amigo', 'familia']",19.152878,-99.1600234
1480,5.0,0.8714,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['ano', 'falso', 'hija', 'viajar', 'tierra', 'lejano', 'traer', 'dosis', 'cajeta', 'prometer', 'amor']",19.0763934,-99.7825792
1485,5.0,0.7,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['falta', 'dosis', 'endorfina', 'et']",19.357102,-99.1919955
1498,5.0,0.5499,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['felicidad', 'vacuna', 'pariente', 'wallgreens', 'sencillo', 'practico']",19.4043522,-99.128294
1502,5.0,0.3993,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['terminar', 'enfermo', 'vacuna', 'calentura', 'chida']",19.456367,-99.221136
1524,5.0,0.4582,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['jugador', 'together', 'royal', 'viajar', 'torontopar', 'serie', 'juego', 'blue', 'jays', 'vacuna', 'titular', 'royals', 'ganar', 'juego', 'llegar', 'lala', 'forma', 'toronto', 'perder']",19.087511,-99.315748
1533,5.0,0.3667,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['junta', 'estrellito', 'comer', 'restaurante', 'regalar', 'vacuna', 'aplicar', 'restriccion']",19.3863707,-99.259495
1578,5.0,0.5709,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['dosis', 'padre', 'abuela', 'vacuna']",19.49629272318151,-99.133417013075
1582,5.0,0.9,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['nervio', 'vestidor', 'perder', 'tigre', 'error', 'tigre', 'iniciar', 'asfixiando', 'rival', 'anotar', 'buscar', 'balon', 'lucha', 'confiar', 'velocidad', 'contundencia', 'repetir', 'dosis', 'juego']",19.2846922,-99.140238
1586,5.0,0.557,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['ando', 'triste', 'dosis', 'rock', 'pop', 'suavecito', 'melancolico', 'acelerar', 'proceso', 'caer', 'depresion']",19.3998346,-99.1843501
1620,5.0,0.7,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['vacuna', 'abuelita', 'amiens', 'felicidad']",19.3998346,-99.1843501
1626,5.0,0.82,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['crecer', 'familia', 'presento', 'cachorrita', 'abandonar', 'central', 'abastos', 'fortuna', 'rescatar', 'feliz', 'refugio', 'veterinario', 'revisionestetica', 'vacuna', 'esterilizad', 'buscar', 'familia', 'amorosa', 'responsable']",19.087511,-99.315748
1633,5.0,0.3183,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['adoptar', 'hermoso', 'buscar', 'familia', 'vacuna', 'desparasitados', 'esterilizado', 'ponunperroentuvida']",19.444937,-99.180678
1654,5.0,0.6099,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['tiburon', 'tiburon', 'tiburon', 'vista', 'banista', 'leer', 'cantar', 'deber', 'vacuna', 'ritmo', 'comer']",19.3998346,-99.1843501
1660,5.0,0.8714,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['salida', 'centro', 'vacuna', 'sentir', 'salir', 'concierto', 'asistente', 'ano', 'recordar', 'vacuna', 'vacuna']",19.2970107,-99.2058092
1691,5.0,0.3768,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['estimado', 'deber', 'llego', 'encontrar', 'plano', 'cartilla', 'vacuna', 'aplicado', 'increible', 'valer', 'madre', 'hijo', 'felicidad', 'papa', 'responsable', 'aplicado', 'cheve', 'aplauso', 'usd']",19.152878,-99.1600234
1692,5.0,0.5882,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['amigo', 'dosis', 'madre', 'creer', 'telele', 'ta', 'dosis']",19.444937,-99.180678
1703,5.0,0.82,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['acudi', 'abuela', 'vacuna', 'agil', 'atencion', 'esperar', 'dosis']",19.35211,-99.0416
1705,5.0,0.775,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['acabar', 'mama', 'vacuna', 'abuela']",19.2846922,-99.140238
1726,5.0,0.4527,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['amigo', 'serio', 'aborto', 'casa', 'orientar', 'amiga', 'dosis', 'medicamento', 'leer', 'post', 'desconocer', 'efecto', 'secundario', 'riesgo', 'posibilidad', 'informar', 'clinicar', 'especializado']",19.412031,-99.413769
1734,5.0,0.5061,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['mujer', 'dinero', 'esperar', 'fila', 'ando', 'inventada', 'tratar', 'endeudar', 'tunantes', 'dosis', 'humilde', 'chiquita']",19.3998346,-99.1843501
1737,5.0,0.5081,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['esposo', 'aparecer', 'dosis', 'mandamos', 'comprobante']",19.2156239,-99.6470277
1741,5.0,0.775,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['frida', 'farolo', 'mama', 'dosis', 'esperar']",19.3998346,-99.1843501
1750,5.0,0.5993,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['amistad', 'vivir', 'benito', 'juarez', 'mensaje', 'hora', 'acudir', 'fila', 'esperar', 'horario', 'creer', 'tocar', 'entere', 'dosis']",19.444937,-99.180678
1751,5.0,0.5099,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['vacuna', 'mama', 'tocar', 'alberca', 'olimpico', 'super', 'atencion', 'limpieza', 'cuidado', 'viejitos', 'gracias']",19.357102,-99.1919955
1753,5.0,0.7152,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['pesimo', 'atencion', 'senora', 'lauro', 'atento', 'aeropuerto', 'bebito', 'juarez', 'contenta', 'validar', 'vacuna', 'rie', 'esposa', 'esperar', 'venir', 'supervisor', 'minuto', 'esperar']",19.4043522,-99.128294
1776,5.0,0.4146,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['uyo', 'seguir', 'dormir', 'dosis', 'ano', 'droga', 'dah', 'funcionar', 'encontrar', 'dosis', 'perfecto']",19.3998346,-99.1843501
1778,5.0,0.4815,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['viernes', 'vacuna', 'papa']",19.3998346,-99.1843501
1787,5.0,0.9182,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['hola', 'llegar', 'casa', 'complicado', 'tocar', 'irno', 'vacuna', 'marido', 'pasar', 'luka', 'estancia', 'campo', 'marte', 'marido', 'tomo', 'minuto', 'entrar', 'salir', 'vacuna', 'cambio']",19.3863707,-99.259495
1803,5.0,0.4231,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['ana', 'fatiga', 'poquito', 'dolor cabeza', 'dosis']",19.412031,-99.413769
1804,5.0,0.3782,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['dosis', 'bailemos', 'madre']",19.456367,-99.221136
1806,5.0,0.4035,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['vacuna', 'efecto', 'recordar', 'bello', 'dolor', 'mano', 'pierna', 'precioso', 'sueno', 'cansancio']",19.3863707,-99.259495
1817,5.0,0.775,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['manana', 'vacuna', 'mama', 'felicidad']",19.3998346,-99.1843501
1842,5.0,0.6902,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['amada', 'hija', 'dosis', 'completo', 'sputnik', 'tranquilidad', 'generar', 'enorme', 'esperar', 'hijo']",19.357102,-99.1919955
1847,5.0,0.4735,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['hijo', 'pinche', 'cola', 'numero', 'turno', 'pasar', 'cola', 'abuelito', 'priorizar', 'deber', 'esperar', 'semana', 'vacuna']",19.097216,-98.638657
1861,5.0,0.5136,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['solidaridad', 'comer', 'amiga', 'acompanar', 'taco', 'irreal', 'veganos', 'caer', 'pesimo', 'pensar', 'cansancio', 'literalmente', 'sentir', 'morir', 'llegar', 'casa', 'asaron', 'suficiente', 'preparacion', 'soya']",19.444937,-99.180678
1880,5.0,0.4571,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['mama', 'gente', 'chido', 'meme', 'jajaja', 'relajen', 'obvio', 'vacuna', 'coman', 'cola', 'exijanlas', 'arriesgar', 'entrar', 'clase', 'contagiar', 'dinero', 'muerte']",19.0763934,-99.7825792
1890,5.0,0.588,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['mama', 'solucionaria', 'vida', 'dosis', 'lexapro', 'suficiente', 'sentir', 'cool']",19.087511,-99.315748
1902,5.0,0.4869,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['abuela', 'vacuna', 'covid', 'completo', 'viejito', 'falta', 'nomas']",19.3059713,-99.4041647
1916,5.0,0.4585,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['fecha', 'vacuna', 'mama', 'abuelita', 'semana', 'emocion']",19.498594,-99.2481811
1936,5.0,0.8169,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['seguir', 'confinamiento', 'semana', 'peque', 'parque', 'padre', 'protegen', 'hijo', 'gente', 'calle', 'inconsciente', 'acabar', 'vivo', 'benito', 'juarez', 'vacuna', 'au']",19.357102,-99.1919955
1955,5.0,0.55,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['miserable', 'quejando', 'peso', 'estacionamiento', 'six', 'flap', 'vacuna', 'caguama', 'dewey']",19.087511,-99.315748
1980,5.0,0.4165,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['dosis', 'pfizerbiontech', 'abuelita', 'modulo', 'vacuna', 'um', 'azcapotzalco', 'super', 'organizado', 'salir', 'minuto', 'paz']",19.456367,-99.221136
1995,5.0,0.371,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['comenzar', 'vacuna', 'miembro', 'familia', 'sentir', 'emocion', 'falta', 'toque', 'mama']",19.456367,-99.221136
2009,5.0,0.775,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['romero', 'ponche', 'ronda', 'rural', 'loser', 'rubio', 'garcia', 'rufian', 'ruiz', 'ruiz', 'rulo', 'rocco', 'amp', 'scucimarra', 'Sabato', 'amp', 'Brecci', 'sabine', 'saintexupery', 'santo', 'ana', 'saramago', 'saramago', 'schafer', 'cheree', 'garcia', 'sepsis', 'seminario', 'historia', 'moderna', 'shafko']",19.357102,-99.1919955
2010,5.0,0.4253,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['aplicaron', 'vacunamoderna', 'vocacional', 'astrazeneca', 'pasar', 'reaccion', 'molestia', 'extremidad', 'dolor', 'ligero', 'ardor', 'lengua', 'levemente', 'escaldada', 'aumento', 'temperatura']",19.2846922,-99.140238
2016,5.0,0.4934,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['tema', 'aplicado', 'cuidado', 'frasco', 'dosis', 'extra', 'desperdiciado', 'aplicarla']",19.087511,-99.315748
2020,5.0,0.6999,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['mama', 'abuela', 'vacuna']",19.2156239,-99.6470277
2030,5.0,0.2831,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['vacuna', 'ganar', 'layla', 'sensor', 'eleccion', 'capiche', 'odio', 'simplemente', 'gustar', 'meter', 'duda', 'ciego', 'fe']",19.375769,-99.137171
2081,5.0,0.775,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['martes', 'vacuna', 'mama', 'papa']",19.4043522,-99.128294
2085,5.0,0.4437,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['hija', 'orgulloso', 'vacuna', 'perrita', 'traer', 'certificado', 'cartilla', 'vacuna', 'nombre', 'dueno', 'cancelarla']",19.2218831,-99.5720087
2089,5.0,0.85,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['esperar', 'pareces', 'percepcion', 'mezclar', 'placebo', 'lote', 'efecto', 'animen', 'dudoso', 'ta', 'dosis', 'cuerpo', 'sustancia', 'bendiciones']",19.3059713,-99.4041647
2101,5.0,0.3803,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['temperatura', 'dolor cabeza', 'cuerpo', 'seguir', 'vivo', 'paracetamol', 'vacante', 'vacuna', 'astrazeneca']",19.40519324522639,-99.09996271133424
2103,5.0,0.3367,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['bajar', 'dosis', 'antidepresivo', 'sentir', 'ayudar', 'gatito', 'bonito', 'acariciar', 'lomito', 'peludito']",19.357102,-99.1919955
2115,5.0,0.7,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['costar', 'admitir', 'coche', 'perder', 'vacuna']",19.2156239,-99.6470277
2126,5.0,0.6167,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['dosis', 'gustar', 'vodka', 'maverick', 'patrona', 'lts', 'vivo', 'madre', 'russia']",19.3668621,-99.067766
2129,5.0,0.5109,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['limpio', 'parrilla', 'oxidada', 'sucio', 'meada', 'perro', 'cebolla', 'votaras', 'samuel', 'garcia', 'atreves', 'cuestionar', 'vacuna', 'ten', 'peso', 'jefa']",19.484399,-99.118665
2130,5.0,0.85,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['llegar', 'vacuna', 'proo', 'tocar', 'minuto', 'sali', 'vacuna', 'dosis']",19.2156239,-99.6470277
2136,5.0,0.775,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['tocar', 'vacuna', 'lleno', 'bendiciones', 'guapo']",19.412031,-99.413769
2141,5.0,0.6496,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['jajajaja', 'eh', 'gustar', 'chingados', 'dosis', 'realidad', 'jajaja']",19.087511,-99.315748
2149,5.0,0.5294,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['ten', 'cuidado', 'distancia', 'social', 'salir', 'covid', 'reci', 'vacuna', 'sentir']",19.444937,-99.180678
2170,5.0,0.3907,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['chica', 'vacuna', 'desespero', 'tonteria', 'acabar', 'lista', 'morra', 'ano']",19.357102,-99.1919955
2180,5.0,0.5499,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['dosis', 'cu', 'altavoz', 'ingesta', 'bebida', 'alcoholico', 'compadre', 'tarzan', 'exigir', 'sacaran', 'inmadura', 'vacuna']",19.232228,-99.324375
2182,5.0,0.5798,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['chal', 'fallir', 'aplicaron', 'vacuna', 'ando', 'puro', 'aguita', 'acompanar', 'puta', 'ponte', 'chorlito', 'ajustado', 'ganar']",19.375769,-99.137171
2184,5.0,0.6821,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['tristecilla', 'tocar', 'esperar', 'semana', 'chingada', 'ganar', 'dosis', 'vacuna', 'iztapalapa']",19.2846922,-99.140238
2198,5.0,0.82,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['tocar', 'esperar', 'dosis', 'exacto', 'rumor', 'estirar', 'dosis']",19.087511,-99.315748
2207,5.0,0.6014,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['dosis', 'nomas', 'dolio', 'chingo']",19.412031,-99.413769
2213,5.0,0.5178,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['guarden', 'dosis', 'imaginar', 'manden', 'semana', 'canijo', 'pasar', 'dosis', 'perder', 'efecto', 'dosis']",19.2970107,-99.2058092
2220,5.0,0.6411,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['acompanar', 'papa', 'recibir', 'dosis', 'vacuna', 'fav', 'vivo']",19.2156239,-99.6470277
2228,5.0,0.775,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['vacuna', 'chingo', 'italiano', 'tuneado', 'amiga', 'gustar']",19.543845,-98.929305
2241,5.0,0.6059,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['abuelito', 'vacuna', 'dosis', 'cantar', 'victoria', 'paso']",19.357102,-99.1919955
2242,5.0,0.775,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['encantar', 'determinacion', 'esperar', 'junio', 'vacuna', 'eh', 'entrar', 'tenganme', 'paciencia', 'confianza']",19.498594,-99.2481811
2247,5.0,0.631,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['llegar', 'tijuano', 'traducir', 'eh', 'eh', 'balearon', 'cansancio', 'yamatrinar', 'leccion', 'vida']",19.3998346,-99.1843501
2270,5.0,0.415,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['cuernavaca', 'tepoztlan', 'paloma', 'paz', 'falta', 'vacuna', 'modulo', 'sedoso']",19.232228,-99.324375
2274,5.0,0.775,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['felicidad', 'amiga', 'falta', 'vacuna']",19.375769,-99.137171
2277,5.0,0.5499,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['dosis', 'carga']",19.3998346,-99.1843501
2282,5.0,0.8875,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['encierro', 'terminar', 'ilusion', 'hija', 'abuelo', 'esperar', 'vacuna', 'coraje', 'imagen', 'andar', 'vacacionando', 'cuidado']",19.444937,-99.180678
2284,5.0,0.7,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['negociazo', 'vida', 'acabar', 'arruinar', 'imaginan', 'hinojo', 'oh', 'oderbech', 'hildebrando', 'my', 'bribriesco', 'importando', 'vacuna']",19.484399,-99.118665
2285,5.0,0.6027,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['santo', 'claus', 'ano', 'pedir', 'familia', 'vacuna', 'covid', 'paz', 'entendimiento', 'amistad', 'armenia', 'azerbaiyan', 'regalo', 'jp', 'caro', 'gracias']",19.357102,-99.1919955
2287,5.0,0.3009,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['go', 'pedir', 'cartilla', 'vacuna', 'cabron', 'jajajaja', 'mamen', 'razon', 'mejorar', 'hueva', 'mandar', 'informacion', 'fallar', 'aplicacion', 'afectado']",19.198192,-99.0693801
2301,5.0,0.5206,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['propongo', 'investigar', 'hijastro', 'transar', 'corruptela', 'cara', 'muneco', 'ventrilocuoque', 'esposa', 'dosis', 'toloache', 'entiendo', 'pijo']",19.4043522,-99.128294
2311,5.0,0.775,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['modest', 'terminado', 'na', 'pista', 'aeropuerto', 'fa', 'llegar', 'vuelo', 'vacuna', 'proximamente', 'jonron', 'casa', 'lleno', 'nov', 'entrada', 'corran', 'voz', 'xorfvorpropuesta', 'tod']",19.2970107,-99.2058092
2320,5.0,0.5486,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['tocar', 'papas', 'dosis', 'sintoma', 'fuerte', 'comparacion', 'dosis', 'literal', 'papa', 'jake']",19.2846922,-99.140238
2321,5.0,0.456,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['semana', 'sentimiento', 'encontrado', 'alegria', 'papa', 'abuelo', 'vacuna', 'angustia', 'falta', 'mama', 'tristeza', 'persona', 'esperar', 'vacuna', 'vacuna']",19.357102,-99.1919955
2338,5.0,0.6999,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['historia', 'condenar', 'repetir', 'vacuna']",19.087511,-99.315748
2352,5.0,0.82,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['payasada', 'dosis', 'llegar', 'chamba', 'calentura', 'policia', 'dizque', 'leer', 'temperatura', 'platica', 'platica', 'pelado']",19.3998346,-99.1843501
2385,5.0,0.6173,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['tocar', 'vacuna', 'papa', 'acabar', 'actitud', 'felicidad', 'emociona', 'chingo', 'caray', 'paso', 'lento', 'seguro', 'falta', 'madrecita', 'chula']",19.375769,-99.137171
2387,5.0,0.6117,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['entender', 'juguito', 'rodilla', 'chip', 'vacuna', 'vida', 'interesar', 'clase', 'biologia', 'esperar', 'util']",19.484399,-99.118665
2398,5.0,0.7111,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['tumbo', 'dosis', 'temperatura', 'dolor cuerpo', 'todito', 'dolia', 'todito', 'obvio', 'chille', 'poquito', 'chi', 'ando']",19.3998346,-99.1843501
2409,5.0,0.3327,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['diseno', 'entrar', 'disenar', 'concierto', 'vacuna', 'esperanza', 'inmunidad', 'tocar']",19.4043522,-99.128294
2455,5.0,0.3596,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['dosis', 'vacuna', 'chingo', 'cargue', 'caja', 'tarimo', 'termine', 'muerto', 'tocar', 'dosis', 'aplicaron', 'pinche', 'gente', 'manchada']",19.2970107,-99.2058092
2518,5.0,0.6136,"dosis, esperar, creer, vida, ano, falta, hija, mama, acompanar, llegar","['bebe', 'dosis', 'creer', 'manana', 'ejercicio', 'esperar']",19.3863707,-99.259495
