,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,lat,lon
1785,4.0,0.55,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['registro', 'vacuna', 'renato', 'respiro', 'respiro', 'respiro']",19.3998346,-99.1843501
1789,4.0,0.6562,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['sumar', 'sueno', 'desvelada', 'cansancio', 'agotamiento', 'energia', 'activacion', 'ciudad', 'mexico']",19.37632,-99.15506
1791,4.0,0.369,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['colmo', 'chica', 'cuerpo', 'decidir', 'vacuna', 'vacuna', 'fabricar', 'feto', 'asesinado', 'quen', 'regresar', 'plop']",19.232228,-99.324375
1795,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['eclectico', 'corto', 'vivir', 'latino', 'michi', 'bodega', 'mega', 'vacuna', 'covid', 'eclectico', 'corto']",19.372499,-98.989059
1796,4.0,0.4516,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['forma', 'super', 'extrana', 'leccion', 'aprender', 'abrazo', 'enorme', 'fan', 'ano', 'verno', 'vacuna']",19.357102,-99.1919955
1833,4.0,0.5309,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['fe', 'mame', 'mame', 'vacuna', 'vi', 'empezar', 'jornada', 'vacuna', 'edad', 'registre', 'wey', 'carnal', 'riesgo', 'volver', 'cobichota', 'registro', 'vacuna', 'verga']",19.0763934,-99.7825792
1841,4.0,0.4601,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['jefe', 'vacuna', 'semana', 'internar', 'complicacion', 'covid', 'riesgo', 'vacuna', 'diferencia']",19.421526350364896,-99.07794366299696
1844,4.0,0.6999,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['paso', 'vacuna', 'preparar', 'fiesta', 'disfraces']",19.3863707,-99.259495
1845,4.0,0.5249,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['shot', 'amp', 'shampoo', 'llorar', 'entrar', 'ojo']",19.357102,-99.1919955
1846,4.0,0.55,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['vacuna', 'residente', 'ay<UNK>dame', 'dejes', 'morir', 'borracho']",19.087511,-99.315748
1878,4.0,0.424,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['quedate', 'vacuna', 'doler', 'brazo', 'out', 'cuerpo', 'cortar', 'leve', 'dolor cabeza', 'noche', 'temperatura', 'escalofrio', 'super', 'raro', 'mundo', 'dosis', 'pone', 'miedo']",19.3998346,-99.1843501
1882,4.0,0.6537,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['tocar', 'astrazeneca', 'dolor', 'cadera', 'leve', 'cabeza', 'fatal', 'internet', 'recomendar', 'gramo', 'paracetamol', 'recibir', 'vacuna', 'dense', 'vuelta', 'internet', 'efecto', 'secundario', 'vacuna']",19.3059713,-99.4041647
1885,4.0,0.82,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['gatito', 'levantar', 'tocar', 'vacuna', 'feliz', 'viernes']",18.3671046,-100.613313
1887,4.0,0.7749,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['manana', 'tocar', 'vacuna', 'rezagada', 'andar', 'pija', 'vegas']",19.357102,-99.1919955
1894,4.0,0.6936,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['covid', 'costar', 'enfocar', 'ansiedad', 'olvidar', 'pequeno', 'random', 'estomago', 'fatiga', 'andar', 'generalmente', 'cansancio', 'dormir']",19.3863707,-99.259495
1903,4.0,0.3646,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['pedo', 'gente', 'sputnik', 'sintoma', 'mediodia', 'aplicaron', 'empezar', 'sentir', 'raro', 'sentir', 'fregada', 'cuerpo', 'cortar', 'temperatura', 'dolor', 'articulacion', 'cabeza', 'brazo', 'vacuna']",19.456367,-99.221136
1906,4.0,0.7618,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['tipo', 'persona', 'despertar', 'humor', 'despertamo', 'sueno', 'hambre', 'dolor cabeza', 'cansancio', 'sueno', 'dolor cuerpo', 'enfermo']",19.2156239,-99.6470277
1912,4.0,0.6039,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['bro', 'fiebre', 'dolor cabeza', 'pasar', 'vacuna', 'ayudar']",19.357102,-99.1919955
1924,4.0,0.5774,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['vacuna', 'tocar', 'can', 'sentir', 'sabor', 'raro', 'garganta', 'nariz', 'leve', 'dolor cabeza', 'esperar', 'vacuna', 'vacuna', 'vacunacionpersonaleducativo', 'maestravacunada', 'chip']",19.312181760403693,-99.08240346559305
1926,4.0,0.775,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['pedir', 'cansancio', 'votar', 'inteligentemente', 'aguantar', 'comienzo']",19.444937,-99.180678
1932,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['satisfaccion', 'ama', 'sobrepone', 'cansancio', 'fatiga']",19.2156239,-99.6470277
1935,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['ojo', 'ojo', 'simplemente', 'romantizar', 'vacuna', 'docencia']",19.2156239,-99.6470277
1945,4.0,0.4944,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['marcelo', 'construir', 'cerrar', 'falla', 'exiliar', 'paris', 'lujo', 'funcionar', 'rato', 'regresar', 'grande', 'sentir', 'ungido', 'heroe', 'vacuna']",19.357102,-99.1919955
1971,4.0,0.3816,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['deseen', 'vacuna', 'pagar', 'recuperacion', 'contagien', 'justo', 'campantes', 'orgulloso', 'vacuna', 'importar', 'pasar']",19.3998346,-99.1843501
1986,4.0,0.5556,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['quedate', 'novio', 'drama', 'covid', 'domingo', 'sabado', 'chupamos', 'alma', 'sputnik', 'astrazeneca', 'perdono', 'chupar', 'almita']",19.51799,-99.330259
2002,4.0,0.85,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['dolor brazo', 'fiebre', 'cansancio', 'paracetamol', 'quite', 'sputnik']",19.3998346,-99.1843501
2003,4.0,0.8875,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['mueres', 'sueno', 'cansancio', 'mediodia', 'ojo', 'cerrar', 'vuelves', 'abrir', 'conciliar', 'sueno']",19.51799,-99.330259
2008,4.0,0.5619,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['esposo', 'tocar', 'pfizer', 'dolor brazo', 'bajon', 'fatiga']",19.087511,-99.315748
2023,4.0,0.3491,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['vacuna', 'papas', 'sentir', 'alegria', 'entusiasmo', 'ojo']",19.357102,-99.1919955
2044,4.0,0.5583,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['dolor', 'volviste', 'dios', 'ayudar', 'llegar', 'vacuna', 'morena', 'gobernado', 'jiji', 'abrazo', 'bendiciones', 'opositor']",19.2970107,-99.2058092
2068,4.0,0.3987,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['mamen', 'banda', 'suponer', 'chiste', 'anecdota', 'sputnik']",19.357102,-99.1919955
2079,4.0,0.5479,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['noche', 'hermoso', 'mujer', 'sede', 'ciudad', 'tocar', 'vacuna', 'covid', 'salir', 'sede']",19.0763934,-99.7825792
2087,4.0,0.3249,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['desear', 'aplaudiendo', 'hackers', 'vulnerar', 'pagina', 'registro', 'vacuna', 'lindeza', 'sacar', 'relucir', 'antilopezobradorismo']",19.484399,-99.118665
2093,4.0,0.4699,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['paso', 'comienzo', 'ejercicio', 'belleza', 'termine', 'reaccion', 'vacuna', 'covid']",19.2846922,-99.140238
2111,4.0,0.4237,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['asumir', 'juventud', 'blanco', 'xochimilco', 'neta', 'dignidad', 'vacuna', 'corresponder', 'banda', 'periferia', 'aspiracionista', 'quitar', 'vacuna', 'banda', 'rancho', 'culero']",19.152878,-99.1600234
2112,4.0,0.6555,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['viernes', 'tocar', 'vacuna', 'bailar', 'cancion', 'zape', 'hermana', 'aviso', 'bus', 'bangtansonyeondan', 'vacuna']",19.456367,-99.221136
2114,4.0,0.4654,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['cansancio', 'mental', 'amiga', 'practicamente', 'malo', 'ojala', 'rato']",19.285882,-98.954037
2117,4.0,0.8714,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['sueno', 'dolor brazo', 'izquierdo', 'esperar', 'dosis', 'astrazeneca', 'viernes']",19.498594,-99.2481811
2120,4.0,0.4553,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['registre', 'pagina', 'registro', 'cura', 'alguien', 'co', 'proceso', 'vacuna', 'puro', 'atole', 'dedo']",19.412031,-99.413769
2122,4.0,0.3227,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['orgulloso', 'piernita', 'subir', 'mano', 'caminar', 'km', 'desnivel', 'mt', 'llorar', 'frio', 'cansancio', 'dolor', 'importante', 'mental', 'quebrar', 'cielo', 'estrella', 'fugaces', 'amanecer', 'valieron', 'paso', 'iztaccihuatl']",19.13680376962218,-98.6499848666528
2124,4.0,0.5077,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['hermano', 'vacuna', 'presentar', 'dolor brazo', 'dolor cabeza', 'indicacion', 'dolor']",19.198192,-99.0693801
2135,4.0,0.5744,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['hola', 'danny', 'ten', 'excelente', 'inicio', 'semana', 'abrazote', 'chakra', 'banda', 'comentar', 'vacuna', 'astrazeneca']",19.2846922,-99.140238
2143,4.0,0.55,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['sueno', 'wtfho', 'vacuna', 'companera', 'chingaderas', 'pesadilla']",19.456367,-99.221136
2144,4.0,0.4066,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['cuarenton', 'justo', 'pensar', 'cesar', 'vacuna']",19.3998346,-99.1843501
2165,4.0,0.5128,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['pinche', 'morir', 'cansancio', 'desmaquillense', 'laven', 'carita', 'amiga', 'minimo', 'piel', 'agradecera', 'sincere', 'routine', 'self', 'care', 'ro', 'che', 'posar']",19.2156239,-99.6470277
2168,4.0,0.3673,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['vacuna', 'jueves', 'gym', 'reiniciar']",19.087511,-99.315748
2169,4.0,0.3211,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['seguro', 'empezar', 'molestia', 'garganta', 'catarro', 'fiebre', 'malestar', 'cuerpo', 'vacuna', 'pasar', 'casa', 'contagiamo', 'salir']",19.2970107,-99.2058092
2192,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['terminator', 'pedir', 'vacuna', 'tocar']",19.3863707,-99.259495
2204,4.0,0.775,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['soportar', 'dolor brazo', 'cansancio', 'dolor cabeza']",19.232228,-99.324375
2224,4.0,0.6999,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['viernes', 'vacuna', 'manden', 'vibras', 'salir', 'vacuna']",19.087511,-99.315748
2230,4.0,0.375,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['cancela', 'ansiedad', 'gente', 'vacuna']",19.4043522,-99.128294
2243,4.0,0.5989,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['nivel', 'supervivencia', 'covid', 'diciembre', 'vacuna', 'astrazeneca', 'julio', 'mamon', 'pinche', 'vacuna', 'cruda', 'sentir', 'astrazeneca']",19.357102,-99.1919955
2246,4.0,0.7578,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['rato', 'mesa', 'revision', 'papel', 'vacuna', 'senora', 'ayudar', 'avento', 'chiste', 'simplon', 'simplon', 'alto', 'calidad', 'soltamo', 'reir', 'highlight', 'semana']",19.357102,-99.1919955
2268,4.0,0.85,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['sentir', 'camara', 'gas', 'cerrar', 'entrada', 'centro', 'vacuna', 'palacio', 'deporte', 'adentro']",19.375769,-99.137171
2275,4.0,0.4461,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['cantar', 'victoria', 'vacuna', 'pegar', 'puse', 'talvez', 'reaccion', 'madrugada', 'cantar', 'victoria']",19.3668621,-99.067766
2278,4.0,0.4187,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['vacuna', 'ny', 'minuto', 'registro', 'vacuna', 'regalaron', 'metro', 'card', 'gana', 'pretexto']",19.232228,-99.324375
2293,4.0,0.3812,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['jajajaja', 'andar', 'coordinando', 'vacuna']",19.412031,-99.413769
2308,4.0,0.4732,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['reaccion', 'vacuna', 'astrazeneca', 'esperar', 'dolor cabeza', 'pasar']",19.412031,-99.413769
2323,4.0,0.5056,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['estampo', 'chingo', 'vacuna', 'subir', 'guardia', 'porlosqueyanoestan', 'zocalocdmx', 'fotodeldia', 'fotografosmexicano', 'fotografia', 'subelaguardia', 'covid', 'porlosqueyanoestan', 'torrelatinoamericana', 'correlativo']",19.43269735,-99.13309605
2329,4.0,0.6999,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['volver', 'vacuna', 'cumplir', 'cabello', 'daniel', 'romo']",19.498594,-99.2481811
2333,4.0,0.8874,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['participe', 'fase', 'cansino', 'mes', 'tocar', 'vacuna', 'placebo', 'fiebre', 'dolor', 'articulacion', 'nausea', 'ceder', 'paracetamol', 'morir', 'recomendable']",19.3863707,-99.259495
2336,4.0,0.5499,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['astrazeneca', 'susto', 'curado', 'maracuya', 'barbacoa']",19.357102,-99.1919955
2354,4.0,0.5982,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['kendrick', 'dosis', 'sabbathina', 'queja', 'porno', 'banda', 'sonoro']",19.4043522,-99.128294
2359,4.0,0.4736,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['mandar', 'fila', 'vacuna', 'anahuac', 'carretera', 'forma', 'bloquear', 'salir', 'casa']",19.3059713,-99.4041647
2391,4.0,0.775,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['viejito', 'reir', 'enfermo', 'senor', 'vacuna', 'vacuna']",19.456367,-99.221136
2399,4.0,0.775,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['quedar', 'vacuna', 'domingo', 'pandemia', 'descansa']",19.357102,-99.1919955
2417,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['banda', 'disfrazar', 'morir', 'vacuna']",19.456367,-99.221136
2420,4.0,0.55,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['banda', 'estadio', 'vacuna', 'aforo', 'controlar', 'saludar', 'cepillan', 'vid']",19.3863707,-99.259495
2422,4.0,0.775,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['sigamos', 'cansancio', 'vencer', 'increible', 'cancion', 'motivar', 'flu', 'away', 'dimah', 'qudaibergen']",19.375099,-98.940638
2425,4.0,0.775,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['cansancio', 'gripe', 'covid', 'sentir']",19.2970107,-99.2058092
2428,4.0,0.775,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['cancion', 'favorita', 'principe', 'vampiros', 'dosis', 'murphy', 'nadar', 'ojo']",19.3863707,-99.259495
2430,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['cansancio', 'cumplir', 'twittear']",19.232313,-99.364536
2441,4.0,0.4005,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['tirando', 'pagina', 'registro', 'vacuna']",19.3998346,-99.1843501
2465,4.0,0.4344,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['justo', 'sintoma', 'covid', 'fila', 'vacuna']",19.3998346,-99.1843501
2467,4.0,0.5963,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['hola', 'jorge', 'papa', 'suegro', 'par', 'cansancio']",19.087511,-99.315748
2479,4.0,0.753,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['siento', 'cansancio', 'triunfo', 'abandonar', 'traicion', 'hiera', 'ilusion', 'apague', 'dolor', 'queme', 'ojo', 'ignorar', 'esfuerzo', 'ingratitud', 'pagar', 'volver', 'empezar', 'septiembre']",19.0763934,-99.7825792
2490,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['cansancio', 'penultimo', 'reir', 'ocasion', 'diverti']",19.3059713,-99.4041647
2499,4.0,0.55,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['can', 'vacuna', 'bob', 'tos', 'bol', 'lorek', 'beekman', 'cacho', 'cacho', 'porra']",19.444937,-99.180678
2503,4.0,0.3638,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['vacuna', 'astral', 'freaks', 'confirmar', 'fiebre', 'dolor', 'chingon']",19.375769,-99.137171
2504,4.0,0.4827,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['regresar', 'matar', 'cansancio', 'acumulado', 'cool', 'team']",19.357102,-99.1919955
2510,4.0,0.82,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['andar', 'seguir', 'cia', 'cansancio', 'insomnio', 'ansiedad']",19.2970107,-99.2058092
2511,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['morir', 'vacuna', 'feliz']",19.357102,-99.1919955
2516,4.0,0.7279,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['sputnik', 'monte', 'dolor cuerpo', 'incomodo', 'permitir', 'dormir', 'minuto', 'leve', 'dolor cabeza']",19.444937,-99.180678
2521,4.0,0.82,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['porno', 'sensible', 'cancion', 'bailar', 'vacuna', 'vacuna', 'minuto', 'reposar']",19.3998346,-99.1843501
2544,4.0,0.4098,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['notar', 'efecto', 'secundario', 'vacuna', 'impactar', 'menstruacion', 'refuerzo', 'tocar', 'sputnik', 'sentir', 'morir', 'dolor', 'causar', 'colico']",19.0763934,-99.7825792
2551,4.0,0.494,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['sputnik', 'ojo', 'color', 'sol', 'traer', 'idiota']",19.444937,-99.180678
2559,4.0,0.5707,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['feliz', 'viernes', 'follow', 'frida', 'invitar', 'seguir', 'mexicano', 'comprometido', 'trolleano']",19.198192,-99.0693801
2566,4.0,0.4478,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['pinche', 'sueno', 'cansancio', 'cargo', 'lunes']",19.484399,-99.118665
2567,4.0,0.2966,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['covid', 'adios', 'hola', 'vacuna', 'covid', 'vacuna', 'mexico', 'cine', 'silla', 'llamar', 'fuck', 'omicron', 'casa', 'juego']",19.372499,-98.989059
2569,4.0,0.8199,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['des', 'vida', 'exigir', 'sacrificio', 'complicacion', 'cansancio', 'pedir', 'feliz']",19.484399,-99.118665
2581,4.0,0.462,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['llegar', 'centro', 'vacuna', 'cerrar', 'mediodia', 'nota', 'tarugada']",19.087511,-99.315748
2584,4.0,0.82,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['novio', 'chingo', 'mandando', 'link', 'registro', 'vacuna', 'covid']",19.232228,-99.324375
2587,4.0,0.4487,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['caminito', 'vacuna', 'envio', 'chiste', 'andar', 'solito', 'ahorita', 'mando', 'chiste', 'chiste', 'andar', 'solito', 'jajaja', 'ando']",19.484399,-99.118665
2591,4.0,0.85,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['queridisimo', 'marquinho', 'alcanzo', 'tocar', 'vacuna', 'mando', 'abrazo', 'feliz', 'cumplir']",19.0763934,-99.7825792
2596,4.0,0.4574,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['viernes', 'dosis', 'ayudo', 'ibuprofeno', 'descansar', 'agua']",19.3998346,-99.1843501
2601,4.0,0.3745,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['marrullero', 'venir', 'vacuna', 'influenza', 'andar', 'pedir']",19.3863707,-99.259495
2602,4.0,0.6192,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['companera', 'cansino', 'salir', 'negativo', 'companero', 'astrazeneca', 'positivo']",19.152878,-99.1600234
2622,4.0,0.775,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['empiezo', 'sentir', 'cansancio', 'extrano', 'cuerpo']",19.3998346,-99.1843501
2628,4.0,0.5228,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['anoche', 'amiga', 'narraba', 'respectivo', 'fracaso', 'registrar', 'vacuna', 'rotarios', 'amiga']",19.3863707,-99.259495
2632,4.0,0.4284,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['ando', 'covid', 'viernes', 'sintoma', 'leve', 'molestia', 'garganta', 'dolor cabeza', 'esquema', 'vacuna', 'completo']",19.140585,-98.82704
2649,4.0,0.7749,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['pegar', 'dosis', 'morir']",19.087511,-99.315748
2664,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['nausea', 'mareos', 'sueno', 'sudoracion', 'cansancio']",19.3998346,-99.1843501
2683,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['aprovechar', 'circunstancia', 'cansancio', 'extremo', 'permitir']",19.456367,-99.221136
2684,4.0,0.4315,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['ascenso', 'armeria', 'gravera', 'armeria', 'duda', 'derrocar', 'global', 'repetimo', 'dosis', 'semifinal', 'ganar', 'vuelta', 'cero', 'rival', 'volvimo', 'real', 'sporting', 'armeria', 'liga', 'smartbank']",19.2156239,-99.6470277
2692,4.0,0.7,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['recomiendo', 'echar', 'ojo', 'tweets', 'acerca', 'vacuna']",19.3998346,-99.1843501
2697,4.0,0.6193,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['oigan', 'banda', 'mamen', 'covid', 'leve', 'omicron', 'vacuna', 'banaba', 'dano', 'subio', 'historia', 'pinche', 'arreglado', 'banda', 'indigente', 'ahorita', 'pedo']",19.3998346,-99.1843501
2714,4.0,0.775,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['mundo', 'fiesta', 'vacuna', 'feliz', 'camita', 'serie', 'tragando', 'jamon']",19.3863707,-99.259495
2721,4.0,0.775,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['dosis', 'madrina', 'coxis', 'dolor', 'osteoarticular', 'jijolavrga', 'astrazeneca']",19.410990449356703,-99.18481662964317
2738,4.0,0.55,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['fallir', 'chico', 'justo', 'vacuna']",19.0763934,-99.7825792
2753,4.0,0.5766,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['sputnik', 'vanessa', 'madrugada', 'fiebre', 'escalofrio', 'dolor brazo', 'agradecer', 'dios', 'manito', 'inventado', 'paracetamol']",19.3998346,-99.1843501
2773,4.0,0.6999,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['manana', 'vacuna', 'doblemente', 'feliz']",19.444937,-99.180678
2789,4.0,0.85,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['envidia', 'tocar', 'vacuna', 'cumplir', 'coraje', 'esperar', 'vuelta']",19.2970107,-99.2058092
2792,4.0,0.5322,"cansancio, covid, dosis, feliz, viernes, tocar, sentir, registro, domingo, dolor cabeza","['viernes', 'puebla', 'recien', 'vacuna', 'disponible', 'banda', 'ticket']",19.3863707,-99.259495
