,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,lat,lon
1954,9.0,0.4977,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['valer', 'sigo', 'paciencia', 'vacuna', 'prefieres', 'fila', 'crematorios', 'fila']",19.372499,-98.989059
1960,9.0,0.5767,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['vacuna', 'dosis', 'corona', 'registrar', 'quitaria', 'alguien', 'vacuna']",19.3863707,-99.259495
1966,9.0,0.5753,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['amigo', 'pagina', 'registro', 'vacuna', 'andar', 'chido', 'ahorita', 'registren', 'celo', 'tio', 'amar']",19.0763934,-99.7825792
1968,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['contagiar', 'vacuna', 'caldo', 'gordo', 'creer', 'bendito']",19.3998346,-99.1843501
2004,9.0,0.3494,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['pagina', 'descarga', 'comprobante', 'vacuna', 'covid', 'codigo', 'texas', 'gracias']",19.3863707,-99.259495
2016,9.0,0.4861,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['tema', 'aplicado', 'cuidado', 'frasco', 'dosis', 'extra', 'desperdiciado', 'aplicarla']",19.087511,-99.315748
2024,9.0,0.5499,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['alfiler', 'gente', 'respirando', 'nuca', 'cubrebocamente', 'bendita', 'vacuna', 'wild', 'card', 'game']",19.444937,-99.180678
2031,9.0,0.5258,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['tiro', 'paracetamol', 'pegar', 'chido', 'dosis', 'suerte']",19.3863707,-99.259495
2036,9.0,0.5499,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['chequen', 'posicion', 'vacuna', 'esperanza']",19.087511,-99.315748
2039,9.0,0.7303,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['compro', 'tren', 'pesado', 'asignacion', 'directo', 'caro', 'rueda', 'fierro', 'andar', 'campana', 'vacuna', 'gracias', 'morena', 'impunidad', 'obvio', 'secta']",19.412031,-99.413769
2041,9.0,0.5858,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['quedar', 'despertar', 'mediodia', 'registrar', 'vacuna']",19.357102,-99.1919955
2058,9.0,0.5344,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['jose', 'jose', 'belleza', 'cansar', 'pinche', 'cansancio', 'normal']",18.3671046,-100.613313
2074,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['vacuna', 'cafe', 'vivo']",19.087511,-99.315748
2082,9.0,0.775,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['registre', 'mami', 'vacuna', 'cumpleanos']",19.2970107,-99.2058092
2084,9.0,0.5808,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['ay', 'wey', 'hetero', 'quejando', 'gente', 'baile', 'proceso', 'vacuna']",19.357102,-99.1919955
2099,9.0,0.7749,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['seguir', 'crush', 'illuminati', 'empezar', 'conspiracionista', 'anti', 'vacuna', 'guapo', 'imbecil']",19.3998346,-99.1843501
2102,9.0,0.82,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['creer', 'gente', 'pendeja', 'pinche', 'vacuna', 'ruso']",19.2156239,-99.6470277
2103,9.0,0.85,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['bajar', 'dosis', 'antidepresivo', 'sentir', 'ayudar', 'gatito', 'bonito', 'acariciar', 'lomito', 'peludito']",19.357102,-99.1919955
2106,9.0,0.5275,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['oigan', 'grave', 'pinche', 'putas', 'semana', 'denme', 'vacuna', 'faltar', 'mes', 'terminar', 'tratamiento', 'tuberculosis', 'llorar', 'alcoholiquito', 'pendejo', 'semanito']",19.444937,-99.180678
2109,9.0,0.7749,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['pinche', 'booster', 'sputnik', 'diosito']",19.444937,-99.180678
2115,9.0,0.3785,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['costar', 'admitir', 'coche', 'perder', 'vacuna']",19.2156239,-99.6470277
2121,9.0,0.5054,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['hablar', 'muerto', 'cama', 'vacuna', 'tema', 'febrero']",19.456367,-99.221136
2128,9.0,0.55,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['imbecil', 'risa', 'vacuna', 'matraquero', 'hez', 'hold', 'my']",19.2156239,-99.6470277
2131,9.0,0.55,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['oigan', 'vacuna']",19.357102,-99.1919955
2145,9.0,0.775,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['vivir', 'papas', 'hermano', 'eli']",19.3998346,-99.1843501
2156,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['seguro', 'vacuna', 'ahorita', 'llevariamos']",19.444937,-99.180678
2163,9.0,0.4637,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['acabar', 'hablar', 'abuela', 'ofrecer', 'vacuna', 'covid', 'risa', 'referir', 'servidor', 'nacion', 'mama']",19.498594,-99.2481811
2166,9.0,0.6318,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['seasmamon', 'atarantado', 'seguir', 'creer', 'chip', 'demoniaco', 'preguntar', 'vacuna']",19.357102,-99.1919955
2167,9.0,0.55,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['recuperar', 'obviamente', 'vacuna']",19.3998346,-99.1843501
2172,9.0,0.586,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['politico', 'antivacuna', 'aplicaron', 'dosis', 'fiel', 'seguidor', 'andar', 'jugar', 'macho']",19.3998346,-99.1843501
2176,9.0,0.3765,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['feliz', 'miercoles', 'valiendo', 'vacuna', 'pleno', 'cierre']",19.0763934,-99.7825792
2180,9.0,0.5499,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['dosis', 'cu', 'altavoz', 'ingesta', 'bebida', 'alcoholico', 'compadre', 'tarzan', 'exigir', 'sacaran', 'inmadura', 'vacuna']",19.232228,-99.324375
2191,9.0,0.6999,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['punto', 'rating', 'pasamo', 'vacuna', 'escuchar', 'divagacion']",19.3863707,-99.259495
2195,9.0,0.4744,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['hablar', 'dosis', 'perder', 'preguntar']",19.444937,-99.180678
2220,9.0,0.6317,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['acompanar', 'papa', 'recibir', 'dosis', 'vacuna', 'fav', 'vivo']",19.2156239,-99.6470277
2227,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['vacuna', 'suegro', 'monterrey', 'llegar', 'vacuna', 'papas']",19.357102,-99.1919955
2235,9.0,0.5578,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['sumergi', 'aleatorio', 'musica', 'sublime', 'linea', 'bukowski', 'subrayar', 'descubri', 'mediodia', 'lunes', 'tocar', 'dosis', 'cafe']",19.049016,-99.364536
2238,9.0,0.5072,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['oigan', 'pensar', 'friamente', 'parecido', 'llegar', 'turno', 'vacuna']",19.357102,-99.1919955
2241,9.0,0.6105,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['abuelito', 'vacuna', 'dosis', 'cantar', 'victoria', 'paso']",19.357102,-99.1919955
2244,9.0,0.3702,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['chido', 'minuto', 'vacuna', 'sala', 'observacion', 'joya']",19.357102,-99.1919955
2247,9.0,0.552,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['llegar', 'tijuano', 'traducir', 'eh', 'eh', 'balearon', 'cansancio', 'yamatrinar', 'leccion', 'vida']",19.3998346,-99.1843501
2255,9.0,0.775,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['bonito', 'registrar', 'papas', 'vacuna', 'tuit']",19.3863707,-99.259495
2266,9.0,0.4054,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['focas', 'amaestrada', 'venir', 'maximo', 'neta', 'risa', 'criterio', 'pensar', 'pensara', 'papa']",19.2846922,-99.140238
2269,9.0,0.5282,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['emocionado', 'convocatoria', 'vacuna', 'ano', 'desafortunadamente', 'ando', 'vacuna']",19.2156239,-99.6470277
2276,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['necesito', 'registrar', 'dosis']",19.444937,-99.180678
2277,9.0,0.5499,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['dosis', 'carga']",19.3998346,-99.1843501
2281,9.0,0.5161,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['mero', 'curiosidad', 'cuarentones', 'azcapotzalco', 'vacuna', 'poli', 'zacatenco', 'gam', 'vivo', 'gam', 'afectar', 'nomas', 'curiosidad']",19.444937,-99.180678
2286,9.0,0.4231,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['papas', 'vacuna', 'adios', 'estupido', 'pandemia']",19.3998346,-99.1843501
2291,9.0,0.4474,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['vacuna', 'covid', 'doler', 'brazo', 'sentir', 'afortunado', 'agradecido', 'seguro', 'familia', 'temor', 'contagiar', 'extra', 'prohibir', 'beber', 'alcohol']",19.456367,-99.221136
2292,9.0,0.4073,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['madre', 'deseo', 'raza', 'vacuna', 'pinche', 'odio', 'reaccion']",19.232228,-99.324375
2302,9.0,0.37,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['preocupar', 'sentir', 'enter', 'decada', 'condicionando', 'inscripcion', 'bebe', 'nina', 'nino', 'guarderia', 'escuela', 'vacuna', 'completo']",19.357102,-99.1919955
2307,9.0,0.4081,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['sto', 'centro', 'vacuna', 'echar', 'porros', 'adulto', 'vacuna', 'puse', 'llorar']",19.2846922,-99.140238
2316,9.0,0.3963,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['pensamo', 'condicion', 'alguien', 'correr', 'prisa', 'pensar', 'ahorrara', 'vacuna', 'ciudadano', 'faltar', 'vacuna']",19.2846922,-99.140238
2319,9.0,0.4798,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['gente', 'aplicado', 'dosis', 'dolor', 'aplicaron', 'vacuna', 'decaimiento', 'pesadez']",19.357102,-99.1919955
2340,9.0,0.3747,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['desperte', 'malo', 'medicamento', 'pendeja', 'maree', 'eh', 'ahorita', 'sentir', 'tomo', 'dosis']",19.357102,-99.1919955
2342,9.0,0.3658,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['seguro', 'volver', 'cerrar', 'ahorrar', 'chavos', 'pasar', 'mama', 'chavo', 'secundario', 'creer', 'vacuna']",19.3998346,-99.1843501
2353,9.0,0.331,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['tocar', 'vacuna', 'semana', 'preguntar', 'miercoles', 'vacuna', 'terapia']",19.357102,-99.1919955
2355,9.0,0.2327,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['pinche', 'mamada', 'fakenews', 'tocar', 'vacuna', 'mero', 'hora', 'real', 'pobre', 'dones', 'emocionado', 'neta', 'empeora', 'odio']",19.2846922,-99.140238
2378,9.0,0.5333,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['obvio', 'lastimo', 'alguien', 'familia', 'quedar', 'tratamiento', 'cancer', 'vacuna', 'seguro', 'social', 'sigues', 'alabando']",19.357102,-99.1919955
2381,9.0,0.5499,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['preguntar', 'vacuna', 'postracion']",19.3998346,-99.1843501
2383,9.0,0.775,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['idiota', 'sentir', 'cabron', 'protegido', 'vacuna', 'mierda']",19.3998346,-99.1843501
2411,9.0,0.3838,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['deseo', 'papas', 'vacuna', 'logre', 'vacuna', 'seguir', 'luchar', 'faltar', 'saludo']",19.51799,-99.330259
2436,9.0,0.7533,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['papa', 'recibir', 'dosis', 'manana', 'tio', 'turno', 'caso', 'gente', 'mexico', 'familia', 'argentino', 'abuela', 'turno', 'febrero', 'avisar', 'hijo', 'nieto']",19.3863707,-99.259495
2446,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['problema', 'pinche', 'envidioso', 'seguramente', 'vacuna']",19.3863707,-99.259495
2449,9.0,0.775,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['entender', 'video', 'sinagoga', 'veracruz', 'ra', 'fila', 'vacuna']",19.087511,-99.315748
2453,9.0,0.5741,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['ayuda', 'paso', 'peatonal', 'seguro', 'arreglar', 'banqueta', 'gente', 'vacuna']",19.392880391979613,-99.17297190765002
2454,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['par', 'pagina', 'colapse', 'sigamos', 'vacuna', 'colo']",19.456367,-99.221136
2455,9.0,0.4767,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['dosis', 'vacuna', 'chingo', 'cargue', 'caja', 'tarimo', 'termine', 'muerto', 'tocar', 'dosis', 'aplicaron', 'pinche', 'gente', 'manchada']",19.2970107,-99.2058092
2456,9.0,0.6445,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['vacuna', 'alguien', 'registrar', 'falacia', 'mitomano', 'palacio']",19.3998346,-99.1843501
2467,9.0,0.4088,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['hola', 'jorge', 'papa', 'suegro', 'par', 'cansancio']",19.087511,-99.315748
2472,9.0,0.5047,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['oigan', 'hablar', 'representar', 'fanatismo', 'sociedad', 'moderna', 'normalizar', 'conducta', 'deseable', 'comenzamo', 'fan', 'alguien', 'sentir', 'tema', 'evidente']",19.3998346,-99.1843501
2494,9.0,0.6049,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['papa', 'registrar', 'vacuna', 'sep', 'pagina', 'cargue', 'favor']",19.3668621,-99.067766
2497,9.0,0.3933,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['hola', 'hablas', 'vacuna', 'eua', 'campo', 'sentir', 'ultimamente', 'contenido', 'mina', 'gente', 'eua', 'vacuna', 'crees']",19.232228,-99.324375
2500,9.0,0.3811,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['pon', 'cambiadora', 'equipo', 'des', 'malo', 'informacion', 'gente', 'formado', 'sigues', 'vacuna']",19.484399,-99.118665
2502,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['risco', 'vacuna', 'espera', 'sentir', 'rico']",19.2846922,-99.140238
2508,9.0,0.5958,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['oigan', 'vacuna', 'hora', 'empezar', 'controlar', 'creer', 'antivacun', 'voluntad']",19.357102,-99.1919955
2512,9.0,0.588,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['fila', 'enorme', 'vacuna', 'estadio', 'cu', 'avanzar', 'muchisimama', 'gente', 'llegar', 'fila', 'mama', 'mitad', 'fila', 'idea']",19.2970107,-99.2058092
2514,9.0,0.6421,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['ay', 'wei', 'bonito', 'gente', 'feliz', 'recibir', 'vacuna', 'covid']",19.42568682193257,-99.19476442996891
2542,9.0,0.3478,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['feliz', 'cumpleanos', 'doctor', 'colega', 'festeje', 'acompanado', 'familia', 'venir', 'ano', 'necesitar', 'dosis']",19.4043522,-99.128294
2550,9.0,0.414,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['dolio', 'diente', 'vacuna', 'raza', 'falla']",19.357102,-99.1919955
2553,9.0,0.3754,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['risa', 'creer', 'vacuna', 'pasar', 'viajar', 'mexico', 'aparte', 'neta', 'jodido']",19.51799,-99.330259
2557,9.0,0.6179,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['risa', 'diversion', 'acorde', 'tocar', 'refuerzo', 'vacuna', 'raza', 'pegar', 'cabron']",19.357102,-99.1919955
2560,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['ahorita', 'cunada', 'sobrina', 'dosis']",19.375769,-99.137171
2561,9.0,0.775,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['dosis', 'mama', 'agradecido']",19.357102,-99.1919955
2566,9.0,0.4212,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['pinche', 'sueno', 'cansancio', 'cargo', 'lunes']",19.484399,-99.118665
2577,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['miercoles', 'vacuna', 'chido', 'recomendar', 'cremita', 'pf']",19.3998346,-99.1843501
2589,9.0,0.384,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['desnuda', 'imaginar', 'jajaja', 'vomito', 'ahorita', 'recibir', 'dosis', 'confundir', 'sintoma']",19.498594,-99.2481811
2599,9.0,0.55,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['papas', 'vacuna', 'alivio']",19.2846922,-99.140238
2619,9.0,0.6118,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['morir', 'tranquilo', 'jefecito', 'recibir', 'dosis']",19.33672,-99.24985
2630,9.0,0.7475,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['papas', 'tio', 'abuelo', 'dosis', 'vacuna', 'tranquilo', 'feliz']",19.232228,-99.324375
2635,9.0,0.4974,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['esperanza', 'salir', 'papas', 'vacuna', 'contento']",19.4043522,-99.128294
2636,9.0,0.4765,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['vacuna', 'hermano', 'quedar', 'esperar', 'par', 'mes']",19.232228,-99.324375
2640,9.0,0.5396,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['pagina', 'vacuna', 'funcionar', 'drogona', 'actualizando', 'registrar', 'saque', 'cita', 'cambiar', 'domicilio', 'ine', 'imperio', 'vacuna', 'seguir', 'informando']",19.2156239,-99.6470277
2650,9.0,0.5469,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['razon', 'seguro', 'cabron', 'vacuna']",19.0714677,-99.9024488
2660,9.0,0.3672,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['hermano', 'tocar', 'vacuna', 'pele', 'durisimo']",19.444937,-99.180678
2662,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['eh', 'chale', 'vacuna', 'papa']",19.2970107,-99.2058092
2675,9.0,0.775,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['gol', 'hacios', 'wey', 'costar', 'quedar', 'posicion']",19.456367,-99.221136
2678,9.0,0.4306,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['cobarde', 'chabon', 'tirar', 'papa', 'caliente', 'cheque', 'macuspano', 'creer', 'caer', 'pie', 'gato', 'recuerdo', 'reponsabilidad', 'permitiremo', 'incumplan', 'robar', 'vacuna', 'medicina']",19.3998346,-99.1843501
2688,9.0,0.2537,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['gracias', 'master', 'tio', 'gente', 'dato', 'dosis', 'certificado', 'aparecer', 'importante', 'revisar', 'desgracia', 'vencer']",19.2970107,-99.2058092
2710,9.0,0.481,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['postrado', 'cama', 'postvacunacion', 'jaja']",19.444937,-99.180678
2716,9.0,0.4633,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['bonito', 'ano', 'vacuna', 'papas', 'gracias', 'diosito']",19.087511,-99.315748
2722,9.0,0.55,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['acompanen', 'vacuna', 'llenan', 'formato', 'papas']",19.543845,-98.929305
2731,9.0,0.775,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['cantidad', 'emocion', 'encontrado', 'sentir', 'vacuna', 'abuelito']",19.232228,-99.324375
2735,9.0,0.5606,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['emocion', 'manana', 'vacuna', 'tio']",19.152878,-99.1600234
2747,9.0,0.4281,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['entender', 'vacuna', 'milagroso', 'contagiar', 'libra', 'semana', 'reposo']",19.51799,-99.330259
2752,9.0,0.6999,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['chale', 'cabron', 'desacato', 'vacuna', 'vacuna', 'diario']",19.484399,-99.118665
2757,9.0,0.8714,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['estadio', 'favorito', 'mundo', 'mundial', 'recuerdo', 'sumar', 'recuerdo', 'mama', 'recibir', 'dosis', 'vacuna']",19.331979863760115,-99.19221715772866
2763,9.0,0.6802,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['esperanzadamente', 'emocionado', 'familia', 'registrar', 'mama', 'vacuna', 'adulto', 'salir', 'pendejada', 'ocurrir', 'doctor', 'vacuna', 'desarrollar', 'covid', 'vacuna']",19.2846922,-99.140238
2769,9.0,0.3515,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['manana', 'martes', 'vacuna', 'papas', 'abuelo', 'puta', 'felicidad', 'sentir']",19.232313,-99.364536
2771,9.0,0.5499,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['mentalidad', 'respirar', 'profundo', 'sientete', 'cool', 'valiente', 'recibir', 'vacuna']",19.444937,-99.180678
2779,9.0,0.8714,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['olvidar', 'mama', 'dosis', 'vacuna', 'pinche', 'tranquilidad', 'miedo', 'amamos', 'cuidense']",19.3863707,-99.259495
2783,9.0,0.5069,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['guion', 'episodio', 'rosa', 'guadalupe', 'gente', 'rezando', 'afuera', 'palacio', 'nacional', 'renunciar', 'vacuna', 'pequeno', 'timmy', 'aire', 'mover', 'cabello', 'beta', 'voila', 'milagro', 'resucitado', 'mesio']",19.2970107,-99.2058092
2788,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['pendejo', 'exactamente', 'contrario', 'corran', 'dosis']",19.412031,-99.413769
2830,9.0,0.3577,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['describir', 'felicidad', 'sentir', 'vacuna', 'papas', 'gracias']",19.444937,-99.180678
2847,9.0,0.6341,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['virus', 'vida', 'terminar', 'vacuna', 'chido', 'responsable', 'decision']",19.2846922,-99.140238
2854,9.0,0.55,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['hermano', 'vacuna', 'imagino', 'pondre']",19.375769,-99.137171
2891,9.0,0.4434,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['gente', 'levantar', 'preparar', 'dosis', 'cafe']",19.2846922,-99.140238
2892,9.0,0.8199,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['dosis', 'refuerzo', 'papa', 'abuela']",19.357102,-99.1919955
2896,9.0,0.4064,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['discurso', 'rabia', 'despecho', 'aguado', 'ponte', 'pilo', 'capaz', 'recibir', 'vacuna']",19.372499,-98.989059
2897,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['miedo', 'vacuna', 'disfrutar', 'vacuna']",19.2970107,-99.2058092
2904,9.0,0.775,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['seguro', 'llegar', 'vacuna', 'faltar', 'lote', 'febrero', 'optimismochairo', 'humor', 'negro', 'tristerealidad']",19.357102,-99.1919955
2917,9.0,0.4922,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['vivo', 'par', 'cuadras', 'anahuac', 'auto', 'vacuna', 'necesitar', 'alquilar']",19.412031,-99.413769
2920,9.0,0.6096,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['puras', 'mentira', 'oigan', 'avisar', 'dosis', 'mamada']",19.3863707,-99.259495
2925,9.0,0.7,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['papas', 'suegro', 'registrar', 'vacuna', 'contactan', 'efectivamente', 'aplicarselo']",19.357102,-99.1919955
2927,9.0,0.5141,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['wey', 'vacuna', 'imaginar', 'pinche', 'bicho']",19.3863707,-99.259495
2974,9.0,0.4524,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['llegar', 'sali', 'emocionado', 'vacuna', 'libro', 'resultado', 'ciencia', 'esperanza', 'vida', 'pagina', 'vida']",19.3998346,-99.1843501
2987,9.0,0.5499,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['tranza', 'abuela', 'fallar', 'desheredar', 'compro', 'terreno', 'vamonos', 'vacuna']",19.140585,-98.82704
2992,9.0,0.4878,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['registrar', 'tinder', 'presencial', 'vacuna', 'covid', 'registro', 'vacuna', 'vacuna', 'mama', 'tinder', 'vacuna', 'pareja', 'real', 'humor']",19.4043522,-99.128294
2993,9.0,0.4056,"dosis, pinche, papas, registrar, sentir, fila, covid, mama, seguro, papa","['inseguridad', 'ansiedad', 'incertidumbre', 'gracias', 'dios', 'recibir', 'dosis', 'vacuna', 'sensacion', 'gratitud', 'dios', 'esperanza', 'pandemia', 'prestar', 'sonrisa']",19.0763934,-99.7825792
